PO_ID,Item_num,Item_desc,Txns,Sls_U,Sls_$
664829731,10741485,SING BD DVD DIGITAL,1.00,8.00,199.92
664829834,9648491,TURN WASHINGTON SPIES 1ST SEASON,1.00,8.00,119.92
664830056,10862662,BOURNE ULTIMATE COLLECTION 4K,1.00,8.00,639.92
664830066,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,543.92
664830074,10862290,GODZILLA VS. MECHAGODZILLA II GODZILLA VS.SPACEGOD,1.00,8.00,47.92
664830105,10760313,FANTASTIC BEAST AND WHERE TO FIND THEM,1.00,8.00,159.92
664830247,10905722,CHIPS BD DVD,1.00,8.00,223.92
664830320,10556202,ADVENTURES OF SHERLOCK HOLMES TIN,1.00,8.00,55.92
664830345,10875987,LIFE  2017,1.00,8.00,159.92
664830377,10594563,LEGEND OF KORRA COMPLETE SERIES,1.00,8.00,319.92
664830554,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
664830566,10340481,RICK AND MORTY 2ND SEASON,1.00,8.00,159.92
664830566,9424026,RICK AND MORTY 1ST SEASON BD/UV,1.00,8.00,159.92
664830566,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,543.92
664830905,10862344,MAN FROM SNOWY RIVER BD,1.00,8.00,55.92
664830915,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,-8.00,-543.92
664831273,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
664831281,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,543.92
664831292,10697100,ARRIVAL BD,1.00,8.00,135.92
664831330,10862259,BLOOD THE LAST VAMPIRE BD,1.00,8.00,47.92
664831673,10862513,RISE OF THE PLANET OF THE APES  DAWN OF THE PLANET,1.00,8.00,125.04
664971394,10697100,ARRIVAL BD,1.00,8.00,135.92
664971517,10039550,MINIONS 3D BD COMBO,1.00,8.00,231.92
664971517,8827965,LITTLE MERMAID THE DIAMOND EDT BD/DVD,1.00,8.00,239.92
664971980,10876004,LEGO BATMAN MOVIE 2017 BD,1.00,8.00,223.92
664971980,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
664971980,10792774,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,159.92
664972067,9634813,BREAKFAST CLUB 30TH ANNIVERSARY,1.00,8.00,63.92
664972067,7802107,T. PERRY MADEAS BIG HAPPY FAMILY,1.00,8.00,71.92
664972256,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,159.92
664972256,10876018,LIFE 2017 4K,1.00,8.00,239.92
664972256,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,143.92
664972256,10827567,RESIDENT EVIL THE FINAL CHAPTER 4K BD,1.00,8.00,159.92
664972256,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
664972256,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,159.92
664972256,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,207.92
664972300,7030904,EVANGELION: 1.11 YOU ARE NOT ALONE,1.00,8.00,73.36
664972482,10697108,STAR TREK ENTERPRISE COMPLET,1.00,8.00,623.92
664972482,10556282,GUNDAM RECONGUISTA IN G COMPLETE,1.00,8.00,391.92
664972482,10340628,CROSS ANGE RONDO OF ANGELS DRAGONS,1.00,8.00,359.92
664972641,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
664972777,10905714,SABANS POWER RANGERS 2017,1.00,8.00,159.92
664972810,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,159.92
664973093,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,207.92
664973093,10885866,RAILROAD TIGERS,1.00,8.00,119.92
664973101,10443692,FREE STATE OF JONES BD UV,1.00,8.00,143.92
664973173,10792774,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,159.92
664973359,9665234,THE HOBBIT BATTLE OF THE FIVE ARMIES,1.00,8.00,87.92
664973359,8990656,CAPTAIN PHILLIPS DVD/UV,1.00,8.00,71.92
664973359,8897496,INTERNSHIP THE BD/DVD/DGCPY,1.00,8.00,119.92
664973360,10312469,TRIPLE 9,1.00,8.00,103.92
664973531,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
664973531,9565686,BLACK SAILS 1ST SEASON,1.00,8.00,319.92
664973757,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,193.20
664973757,10862582,GET OUT,1.00,8.00,178.88
664973757,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,178.88
664973770,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,203.60
664973954,10862535,XXX RETURN OF ZANDER CAGE,1.00,8.00,159.92
664973965,10760327,LIVE BY NIGHT,1.00,8.00,183.92
664973965,8431502,BLACK LAGOON: COMPLETE S.1 & S.2 BD /DVD COMBO,1.00,8.00,279.92
664973980,10666493,FULL METAL PANIC FUMOFFU,1.00,8.00,143.92
664973980,10666492,EL CAZADOR DE LA BRUJA COMPLETE,1.00,8.00,143.92
665089645,10556193,VANQUISHER BLURAY,1.00,8.00,47.92
665089700,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,149.36
665090041,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,207.92
665090041,10574264,SECRET LIFE OF PETS THE BD DVD DIGITAL,1.00,8.00,167.92
665090041,10039546,MINIONS,1.00,8.00,95.92
665090041,9939569,DEAR SOFIA A ROYAL COLLECTION,1.00,8.00,63.92
665090363,10876004,LEGO BATMAN MOVIE 2017 BD,1.00,8.00,223.92
665090384,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
665090446,10862270,APPLESEED ALPHA    BLU  RAY  ULTRAVIOLET,1.00,8.00,47.92
665090446,10512371,BLOOD C COMPLETE SERIES,1.00,8.00,159.92
665090446,9753021,NINJA SCROLL,1.00,8.00,127.92
665090517,6841749,HITCHHIKER'S GUIDE TO THE GALAXY W/S,1.00,8.00,39.92
665090674,10918268,TAPS BD,1.00,8.00,39.92
665090674,10862291,HOOSIERS BD V2,1.00,8.00,47.92
665090757,10528449,A BUGS LIFE REPACKAGED 2016 BD BD DIGITAL,1.00,8.00,169.20
665090757,8933087,DESPICABLE ME 2 BD/DVD COMBO,1.00,8.00,138.48
665090768,10862343,JARHEAD THE KINGDOM GREEN ZONE  TRI-FEATURE,1.00,8.00,55.92
665090768,10081980,THE VISIT,1.00,8.00,143.92
665090768,8480391,LOOPER,1.00,8.00,47.92
665090845,10876004,LEGO BATMAN MOVIE 2017 BD,1.00,8.00,199.92
665090845,10760337,FANTASTIC BEAST AND WHERE TO FIND THEM,1.00,8.00,199.92
665090845,10340543,PSYCHO PASS THE MOVIE,1.00,8.00,143.92
665090845,9424027,RICK AND MORTY 1ST SEASON BD/UV,1.00,8.00,169.76
665090845,8925866,WOLF CHILDREN THE MOVIE BD/DVD,1.00,8.00,139.92
665090898,10836478,OCTONAUTS 12 RESCUE MISSIONS,1.00,8.00,55.92
665090911,10809729,A DOGS PURPOSE,1.00,8.00,192.56
665090946,8928966,MARY POPPINS 50TH ANNIV EDT BD/DVD/DGCPY,1.00,8.00,141.12
665090950,10723210,TROLLS,1.00,8.00,159.92
665091165,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,207.92
665091198,8772867,MANY OF ADVENTURES OF WINNIE THE POOH SPECIAL EDT,1.00,8.00,74.72
665091218,10666519,MOANA,1.00,8.00,139.44
665091234,10905714,SABANS POWER RANGERS 2017,1.00,8.00,159.92
665091234,10312524,INCREDIBLES THE  REPACKAGE 2016 BD DGTL,1.00,8.00,223.92
665091285,10443676,CONJURING 2 DVD,1.00,8.00,127.92
665091285,8880808,CONJURING DVD/UV,1.00,8.00,39.92
665091456,10723270,INDEPENDENCE DAY 2 MOVIE COLLECTION,1.00,8.00,239.92
665091475,10340481,RICK AND MORTY 2ND SEASON,1.00,8.00,159.92
665091475,10039778,HOBBIT THE TRILOGY EXTENDED EDT,1.00,8.00,479.92
665091475,9424027,RICK AND MORTY 1ST SEASON BD/UV,1.00,8.00,191.92
665091582,10574373,GAME OF THRONES SEASON 1 6,1.00,8.00,1279.92
665091705,10723219,APPLESEED XIII COMPLETE SERIES,1.00,8.00,159.92
665091783,10836526,GANGSTA COMPLETE SERIES,1.00,8.00,343.92
665091783,10697003,GHOST IN THE SHELL 2 INNOCENCE,1.00,8.00,159.92
665091794,10760291,MOONLIGHT,1.00,8.00,119.92
665091913,10269907,KINDERGARTEN COP 2,1.00,8.00,103.92
665091913,9423974,SAW COMPLETE MOVIE COLLECTION,1.00,8.00,159.92
665092000,10417512,STAR WARS REBELS 2ND SEASON,1.00,8.00,142.64
665092306,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,-8.00,-543.92
665092538,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,159.92
665092794,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,207.92
665092794,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
665092978,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,159.68
665092980,10741505,WOLF CHILDREN HOSODA COLLECTION COLL EDT,1.00,8.00,271.92
665092981,9472767,PRINCESS MONONOKE BD DVD,1.00,8.00,159.92
665236319,10594561,ACCOUNTANT THE 1/10/17,1.00,8.00,151.92
665236463,8480391,LOOPER,1.00,8.00,47.92
665236930,8073017,SONY DVPSR210PB PROG SCAN DVD PLAYER,1.00,8.00,242.56
665237095,10417452,ANGRY BIRDS MOVIE DVD,1.00,8.00,127.92
665237131,10444798,BATMAN V SUPERMAN DAWN OF JUSTICE BD+DVD+UV,1.00,8.00,151.92
665237131,9981320,QUAD FEATURE PROME DAY CHRON I ROB,1.00,8.00,119.92
665237151,10574290,OUTLANDER 2ND SEASON,1.00,8.00,255.92
665237167,10918313,ICE AGE 1 AND 2 BD DF,1.00,8.00,63.92
665237167,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
665237167,8928962,PLANES BD/DVD/UV,1.00,8.00,159.92
665237272,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
665237272,10875980,DRAGONHEART BATTLE FOR THE HEARTFIRE,1.00,8.00,143.92
665237272,10836499,THE GREAT WALL,1.00,8.00,159.92
665237372,8933087,DESPICABLE ME 2 BD/DVD COMBO,1.00,8.00,143.92
665237427,10905714,SABANS POWER RANGERS 2017,1.00,8.00,159.92
665237453,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
665237588,10862604,THE SHACK BD DVD,1.00,8.00,215.92
665237588,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,119.92
665238396,8933087,DESPICABLE ME 2 BD/DVD COMBO,1.00,-8.00,-143.92
665333679,10862595,BAMBI WALT DISNEY SIGNATURE COLLECTION,1.00,8.00,215.92
665334012,10876004,LEGO BATMAN MOVIE 2017 BD,1.00,8.00,199.92
665334021,9963370,ALADDIN DIAMOND EDITION BD DVD,1.00,8.00,207.92
665334157,10741509,ATTACK ON TITAN JUNIOR HIGH COMPLETE SERIES,1.00,8.00,343.92
665334157,10556280,ERGO PROXY COMPLETE SERIES,1.00,8.00,359.92
665334157,10556278,OVERLORD 1ST SEASON BD DVD,1.00,8.00,343.92
665334157,10468013,HIGH SCHOOL DXD BorN 3RD SEASON,1.00,8.00,335.92
665334157,8431502,BLACK LAGOON: COMPLETE S.1 & S.2 BD /DVD COMBO,1.00,8.00,279.92
665334303,10862556,ROCK DOG,1.00,8.00,159.92
665334387,10574372,GAME OF THRONES SEASON 1 6,1.00,8.00,1079.92
665334557,5855115,PIRATES OF THE CARIBBEAN: AT WORLD'S END,1.00,8.00,103.92
665334708,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
665334769,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
665334831,10885848,4 KIDS FAVORITES WHATS NEW SCOOBY DOO,1.00,8.00,79.92
665334831,10723103,SCOOBY DOO WWE DOUBLE FEATURE,1.00,8.00,103.92
665335011,10666564,HOMELAND 5TH SEASON,1.00,8.00,239.92
665335038,10885854,RAILROAD TIGERS,1.00,8.00,103.92
665335086,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,143.92
665335190,10862595,BAMBI WALT DISNEY SIGNATURE COLLECTION,1.00,8.00,215.92
665335281,10792772,WALKING WITH THE ENEMY,1.00,8.00,143.92
665335281,10760308,KARATE GIRL,1.00,8.00,143.92
665335320,10905720,THE ZOOKEEPERS WIFE,1.00,8.00,199.92
665335320,10875987,LIFE  2017,1.00,8.00,159.92
665335330,10920621,ABSOLUTELY ANYTHING,1.00,8.00,143.92
665335330,10862523,FIST FIGHT,1.00,8.00,159.92
665336227,9648507,MRS DOUBTFIRE DVD,1.00,8.00,55.92
665336230,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
665336230,10741470,FENCES,1.00,8.00,159.92
665336230,10697005,JACK REACHER NEVER GO BACK,1.00,8.00,127.92
665336415,10862261,LA FEMME NIKITA RUN LOLA BD2PK,1.00,8.00,47.92
665336460,10666541,MOANA BD DVD DIGITAL,1.00,8.00,207.60
665336460,10417488,BEAUTY AND THE BEAST 25TH ANNIV EDT BDDVDDIGITAL,1.00,8.00,200.24
665506983,10875999,LIFE 2017 BD,1.00,8.00,199.92
665507061,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,159.92
665507135,10862548,MAX 2 WHITE HOUSE HERO,1.00,8.00,159.92
665507278,10443723,WALKING DEAD SN 6,1.00,8.00,351.92
665507492,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,496.16
665507636,10574345,GAME OF THRONES 6TH SEASON,1.00,8.00,340.00
665507728,10939416,HERE ALONE,1.00,8.00,119.92
665507728,10862583,BEFORE I FALL,1.00,8.00,199.92
665507728,10723205,BAD SANTA 2,1.00,8.00,159.92
665507734,10666515,OUIJA ORIGIN OF EVIL,1.00,8.00,95.92
665507734,9610526,JOHN WICK,1.00,8.00,103.92
665507734,9490816,FRANK MILLERS SIN CITY (2014),1.00,8.00,95.92
665507804,10723280,ALVIN AND THE CHIPMUNKS 4 MOVIE COLLECTION,1.00,8.00,303.92
665507804,10122257,SNOW WHITE AND THE SEVEN DWARFS,1.00,8.00,215.92
665507804,8628708,SILVER LININGS PLAYBOOK,1.00,8.00,103.92
665507880,9939322,PAW PATROL MEET EVEREST,1.00,8.00,71.20
665507916,10666519,MOANA,1.00,8.00,159.92
665508031,10836481,DIGIMON ADVENTURE TRI REUNION,1.00,8.00,87.92
665508031,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
665508031,10468004,BLOOD BLOCKADE BATTLEFRONT COMPLETE,1.00,8.00,335.92
665508031,8155914,UNDERWORLD: THE LEGACY COLLECTION,1.00,8.00,271.92
665508078,10594551,SULLY,1.00,8.00,120.24
665508300,9472766,KIKIS DELIVERY SERVICE,1.00,8.00,157.28
665508335,9150253,WAR IN EUROPE,1.00,8.00,31.92
665508335,7119698,JOHN WAYNE: ULTIMATE COLLECTION,1.00,8.00,31.92
665508351,10443723,WALKING DEAD SN 6,1.00,8.00,351.92
665508351,9939299,WALKING DEAD SN 5,1.00,8.00,295.92
665508351,9325437,WALKING DEAD SN 4,1.00,8.00,231.92
665508407,10697046,LEGO NINJAGO DAY OF THE DEPA,1.00,8.00,79.92
665508407,10666519,MOANA,1.00,8.00,159.92
665508407,10637750,LION GUARD LIFE IN THE PRIDE,1.00,16.00,239.84
665508806,10920621,ABSOLUTELY ANYTHING,1.00,8.00,143.92
665509384,8732341,42,1.00,8.00,39.92
665509384,8548073,BLACK HISTORY - A RETROSPECTIVE,1.00,8.00,31.92
665509987,10697070,TYLER PERRY TRIPLE FEATURE,1.00,8.00,103.92
665510198,10594551,SULLY,1.00,8.00,111.68
665677719,10781134,HIDDEN FIGURES,1.00,8.00,121.36
665677719,10574283,BETTER CALL SAUL 2ND SEASON,1.00,8.00,172.56
665677823,10918278,IMMORTALS 3D BD,1.00,8.00,47.92
665678461,9089446,WALKING WITH DINOSAURS,1.00,8.00,111.92
665678461,8333544,ARISTOCATS  THE: SPEC EDT,1.00,8.00,103.92
665678551,9648950,GAME OF THRONES THE COMPLETE FIRST SEASON (BD),1.00,8.00,375.92
665678553,7929782,DRAGON BALL Z: MOVIE PK COLL. 2 6-9,1.00,8.00,159.92
665678690,9624103,BIG HERO 6 BD/DVD,1.00,8.00,215.92
665678696,10905726,NARUTO SHIPPUDEN UNCUT SET 31,1.00,8.00,247.92
665678707,10875999,LIFE 2017 BD,1.00,8.00,199.92
665678756,10467922,XMEN APOCALYPSE DVD DIGITAL,1.00,8.00,159.92
665678822,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,207.92
665678848,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,139.60
665678851,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,204.96
665678875,10809720,A DOGS PURPOSE,1.00,8.00,151.52
665678875,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,219.76
665678987,8827965,LITTLE MERMAID THE DIAMOND EDT BD/DVD,1.00,8.00,239.92
665678988,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
665679044,10905714,SABANS POWER RANGERS 2017,1.00,8.00,150.16
665679195,8628956,GANGSTER SQUAD,1.00,8.00,39.92
665679314,9472770,PLANES FIRE AND RESCUE,1.00,8.00,77.68
665679314,6482601,Bolt DVD,1.00,8.00,79.92
665679327,10781150,MY HERO ACADEMIA 1ST SEASON,1.00,8.00,343.92
665679327,9214519,"SYLVANIA SDVD7040B 7"" PORTABLE DVD",1.00,8.00,383.92
665679459,10594575,LEGEND OF KORRA COMPLETE SERIES,1.00,8.00,239.92
665679574,10781137,SLEEPLESS BD,1.00,8.00,199.92
665679889,9125825,ICE AGE 4 MOVIE SET,1.00,8.00,239.92
665680883,10760342,PATRIOTS DAY BD,1.00,8.00,231.92
665680901,10862605,FIST FIGHT BD,1.00,8.00,223.92
665680904,9792657,CHAPPIE DVD UV,1.00,8.00,63.92
665680904,5985125,I AM LEGEND W/S DVD,1.00,8.00,39.92
665680996,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,183.92
665681121,10905709,DUNKIRK,1.00,8.00,119.92
665848106,9939213,OCTONAUTS SEARCH  RESCUE,1.00,8.00,55.92
665848106,5200083,CARS W/S,1.00,8.00,119.92
665849020,10862602,GOLD BD,1.00,8.00,215.92
665849020,10862591,XXX RETURN OF ZANDER CAGE,1.00,8.00,207.92
665849020,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
665849020,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,151.92
665849020,10781138,SPLIT BD,1.00,8.00,199.92
665849020,10697100,ARRIVAL BD,1.00,8.00,135.92
665849053,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,159.92
665849084,10875999,LIFE 2017 BD,1.00,8.00,199.92
665849089,10245828,DANIEL TOSH PEOPLE PLEASER,1.00,8.00,79.92
665849089,9994049,VACATION BD DVD,1.00,8.00,95.92
665849089,5220419,ACCEPTED W/S,1.00,8.00,39.92
665849090,10149511,SPECTRE BD,1.00,8.00,151.92
665849250,8521262,WRECK IT RALPH,1.00,8.00,159.92
665849410,10666498,MIDDLE SCHOOL THE WORST YEARS OF MY LIFE,1.00,8.00,143.92
665849549,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
665849617,10827556,RESIDENT EVIL THE FINAL CHAPTER,1.00,8.00,159.92
665849688,10781113,OCEAN WAVES,1.00,8.00,159.92
665849688,6929615,NAUSICAA OF THE VALLEY OF THE WIND,1.00,8.00,143.92
665849728,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,154.40
665849728,10723210,TROLLS,1.00,8.00,154.48
665849728,10697080,BEAUTY AND THE BEAST 25TH AN,1.00,8.00,154.40
665849868,9648854,4 PACK ACTION SWAT/ BASIC/MAXIMUM RISK/STEALTH,1.00,8.00,55.92
665849868,8933088,FAST AND FURIOUS 6,1.00,8.00,103.92
665849873,10781106,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,159.92
665849934,10781150,MY HERO ACADEMIA 1ST SEASON,1.00,8.00,343.92
665850200,10862557,THE SHACK,1.00,8.00,159.92
665850200,10512349,HIGHLANDER 30TH ANNIVERSARY,1.00,8.00,127.92
665850284,10836493,DIGIMON ADVENTURE TRI REUNION,1.00,8.00,143.92
665850284,10512472,MARIA THE VIRGIN WITCH COMPLETE SERIES BD DVD,1.00,8.00,319.92
665850803,10918278,IMMORTALS 3D BD,1.00,8.00,47.92
665851053,10918289,LEAGUE OF THEIR THE NATURAL DBL BD,1.00,8.00,53.92
665851053,10862267,ADJUSTMENT BUREAU  THE BD W/DVD VAR,1.00,8.00,46.24
665851053,10781134,HIDDEN FIGURES,1.00,8.00,146.56
665851433,10723151,MOBILE SUIT GUNDAM F91,1.00,8.00,127.92
665851558,10574261,JASON BOURNE BD DVD DIGITAL,1.00,8.00,96.00
665851558,10245901,REVENANT BD DVD,1.00,8.00,103.92
665851766,10340430,SHREK 2,1.00,8.00,105.52
665851766,9610698,LEGO DC COMICS JUSTICE LEAGUE VS BIZARRO LEAGUE,1.00,8.00,91.36
665978346,10792777,LOGAN AKA WOLVERINE 3 4K BD,1.00,8.00,239.92
665978419,9138395,FAST AND THE FURIOUS STEELBOOK,1.00,8.00,119.92
665978522,8622482,SUMMER WARS BDDVD COMBO,1.00,8.00,159.92
665978552,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,200.00
665978552,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,223.12
665978798,8548125,GUNS ? THE EVOLUTION OF FIREARMS,1.00,8.00,31.92
665978798,5287517,"GUARDIAN, THE",1.00,8.00,39.92
665978811,10512354,ALIENS 30TH ANNIVERSARY EDITION,1.00,8.00,143.92
665978907,10918283,RED DAWN 2012 BD,1.00,8.00,47.92
665978907,10885852,MINE,1.00,8.00,103.92
665978907,10269921,DEADPOOL,1.00,8.00,151.92
665979009,10905718,THE BELKO EXPERIMENT,1.00,8.00,159.92
665979019,10312495,TRIPLE 9,1.00,8.00,95.92
665979019,10312490,13 HOURS SECRET SOLDIERS OF BENGHAZI,1.00,8.00,135.92
665979019,10039581,MISSION IMPOSSIBLE ROGUE NATION,1.00,8.00,135.92
665979019,9150255,WAR IN THE PACIFIC,1.00,8.00,31.92
665979083,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
665979108,10243757,MARINE 3 BD DVD EU,1.00,8.00,71.92
665979183,10781146,BEAUTY AND THE BEAST LIVE ACTION,1.00,8.00,187.36
665979276,8954561,ANGRY BIRDS TOONS SEA 1 VOL 1,1.00,8.00,63.92
665979737,10862535,XXX RETURN OF ZANDER CAGE,1.00,8.00,159.92
665979737,10827556,RESIDENT EVIL THE FINAL CHAPTER,1.00,8.00,159.92
665979737,10792773,LOGAN AKA WOLVERINE 3,1.00,8.00,119.92
665979739,9150215,LONE SURVIVOR BD/DVD,1.00,8.00,95.92
665979770,10876021,GRIMM 6TH SEASON,1.00,8.00,279.92
665979770,10862445,VIXEN THE MOVIE,1.00,8.00,103.92
665979908,10836528,SEVEN DEADLY SINS 1ST SEASON PT 1,1.00,8.00,343.92
665979908,10666608,SHOMIN SAMPLE COMPLETE SERIES,1.00,8.00,343.92
665979995,10666519,MOANA,1.00,8.00,159.92
665979995,10417453,HUNTSMAN WINTERS WAR DVD,1.00,8.00,95.92
665979995,9033494,ENDERS GAME DVD/UV,1.00,8.00,63.92
665979995,8628952,SORCERER AND THE WHITE SNAKE  THE (MANDARIN),1.00,8.00,71.92
665979995,7457547,INCEPTION,1.00,8.00,39.92
665979995,6778118,GOONIES THE,1.00,8.00,39.92
665980512,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,543.92
665980631,10340636,STAR TREK ORIGINAL SERIES COMPLETE,1.00,8.00,527.92
665980712,10862463,ACT OF VALOR,1.00,8.00,119.92
665980712,10556280,ERGO PROXY COMPLETE SERIES,1.00,8.00,359.92
665980712,10312490,13 HOURS SECRET SOLDIERS OF BENGHAZI,1.00,8.00,135.92
665980712,9491029,DEATH NOTE COMPLETE SERIES,1.00,8.00,223.92
665980804,10792776,LOGAN AKA WOLVERINE 3 BD,1.00,8.00,136.88
665980964,10528449,A BUGS LIFE REPACKAGED 2016 BD BD DIGITAL,1.00,8.00,210.64
665980964,9648515,PENGUIN OF MADAGASCAR BD DHD,1.00,8.00,173.04
665980964,8557116,MULAN 2 DISC,1.00,8.00,135.36
665980964,7565770,TANGLED,1.00,8.00,150.40
665981471,10245958,HUNGER GAMES 4 FILM COLLECTION,1.00,8.00,367.92
665981475,10340622,TOKYO GHOUL COMPLETE 2ND SEASON,1.00,8.00,343.92
665981475,9939614,TOKYO GHOUL COMPLETE 1ST SEASON,1.00,8.00,359.92
665981479,10905714,SABANS POWER RANGERS 2017,1.00,8.00,159.92
665981479,10875990,JOHN WICK CHAPTER 2,1.00,8.00,159.92
665981479,10862535,XXX RETURN OF ZANDER CAGE,1.00,8.00,159.92
665981479,9610527,JOHN WICK,1.00,8.00,151.92
665981520,10781150,MY HERO ACADEMIA 1ST SEASON,1.00,8.00,343.92
665981520,10760369,FAIRY TAIL COLLECTION 7,1.00,8.00,287.92
665981520,10666579,FAIRY TAIL COLLECTION 6,1.00,8.00,287.92
666094275,10666524,BIRTH OF A NATION BD DVD DIGITAL,1.00,8.00,199.92
666094397,10696825,THE MUMMY RETURNS,1.00,8.00,76.56
666094687,10827562,LA LA LAND BD,1.00,8.00,215.92
666094815,10905721,SABANS POWER RANGERS 2017 BD DVD,1.00,8.00,159.68
666095239,10574204,MARVELS AVENGERS 2 MOVIE COLLECTION,1.00,8.00,159.92
666095239,10312449,MARVELS CAPTAIN AMERICA CIVIL WAR,1.00,8.00,119.92
666095239,9314534,CAPTAIN AMERICA WINTER SOLDIER DVD/UV,1.00,8.00,119.92
666095239,9033635,THOR 2 THE DARK WORLD  DVD,1.00,8.00,119.92
666095239,8865598,CAPTAIN AMERICA FIRST AVENGER,1.00,8.00,119.92
666095239,8865596,IRON MAN 2,1.00,8.00,87.92
666095239,8822160,IRON MAN 3 DVD/DGCPY,1.00,8.00,119.92
666095736,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
666095969,10723154,BEYOND THE EDGE,1.00,8.00,127.92
666095969,10512328,CROUCHING TIGER HIDDEN DRAGON BD UV,1.00,8.00,119.92
666096014,8431735,BOOK OF ELI/ I AM LEGEND,1.00,8.00,47.92
666096014,8155910,VOW  (2012) DVD/UV,1.00,8.00,63.92
666096243,10723248,OFFICE CHRISTMAS PARTY,1.00,8.00,183.92
666096938,10875992,LEGO BATMAN MOVIE 2017,1.00,8.00,159.92
666096980,10760314,HYPERDIMENSION NEPTUNIA COMPLETE SERIES,1.00,8.00,159.92
666096980,10628620,ARIA THE SCARLET AMMO 1ST SEASON,1.00,8.00,159.92
666096983,10512439,POKEMON THE MOVIES 13 STEELBOOK BLURAY COLLECTION,1.00,8.00,263.92
666260437,8880667,HEAT BD/DVD,1.00,8.00,109.52
666260545,10918341,FAST AND FURIOUS 1 TO 8 MOVIE COLLECTION,1.00,8.00,639.92
666260725,10905716,THE FATE OF THE FURIOUS,1.00,8.00,143.92
666261060,10905719,THE FATE OF THE FURIOUS BD,1.00,8.00,167.92
666261179,10876001,JOHN WICK CHAPTER 2 BD,1.00,8.00,215.92
666261179,9610526,JOHN WICK,1.00,8.00,103.92
