Month,Date,Day of Week,POS Txn,Style,Dept,Txns,Sales U,Sales $,BasketU,Basket$,AvgBskt$,AvgBsktU
2017:03-APR,4/22/2017,Saturday,653247461,8250798:NAVY MOM TEE-NAVY_D,0511:NAVY PRIDE SOFTLINES,1,1,$10,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,8554607:ORAL-B COMPLETE ICY COOL MINT PICKS 75 CT,0597:HEALTH AIDS,1,2,$3,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9190:GUM EEZ THRU FLOSS THREADERS 25CT,0597:HEALTH AIDS,1,1,$2,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9485027:SENSODYNE COMPLETE EXTRA FRESH 3.4OZ,0597:HEALTH AIDS,1,2,$10,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9648987:OLD SPICE BW FC TIMBER 16-OZ,0604:PERSONAL CARE,1,4,$15,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9664361:OLD SPICE AP INV SOLID TIMBER 2.6-OZ,0604:PERSONAL CARE,1,4,$16,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9797:T/T TB HOLDER,0604:PERSONAL CARE,1,1,$0,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,994618:MP NAVY MOM DECAL,0510:NAVY PRIDE HARDLINES,1,1,$2,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247461,9982652:FUSION HYDRA GEL ULTRASENSE TWIN PK,0604:PERSONAL CARE,1,1,$7,27,$168,$167.73,27.0
2017:03-APR,4/22/2017,Saturday,653247468,10719322:NBB BABY GEAR 4PC BDYST SOCK SET THANK,0415:NEWBORN APPAREL,1,1,$6,1,$6,$5.59,1.0
2017:03-APR,4/22/2017,Saturday,653247468,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$6,$5.59,1.0
2017:03-APR,4/22/2017,Saturday,653247469,10191533:BALI 3W11 ONE SMOOTH U CONCEALER UW BK BLACK,0210:BRAS,1,1,$21,3,$33,$33.37,3.0
2017:03-APR,4/22/2017,Saturday,653247469,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$33,$33.37,3.0
2017:03-APR,4/22/2017,Saturday,653247469,8711780:BS TUG TUNES,0411:PEGABLES,1,1,$6,3,$33,$33.37,3.0
2017:03-APR,4/22/2017,Saturday,653247469,8743615:METHOD DAILY WOOD SURFACE CLEANER SPRAY 28OZ ALMON,0836:HOUSEHOLD CLEANING,1,1,$6,3,$33,$33.37,3.0
2017:03-APR,4/22/2017,Saturday,653247470,10774147:Brahmin Elisa Hobo Apricot Crandon,0271:HANDBAGS,1,1,$249,2,$639,$639.46,2.0
2017:03-APR,4/22/2017,Saturday,653247470,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$639,$639.46,2.0
2017:03-APR,4/22/2017,Saturday,653247470,"9583241:CAL XR, 3-P, STEEL, REG, RH (8 CLUBS)",0639:TEAM SPORTING GOODS,1,1,$391,2,$639,$639.46,2.0
2017:03-APR,4/22/2017,Saturday,653247483,10144655:BAS CHAMP MESH SHORT slate/coral,0460:BOYS 4-7 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10144920:BAS CHAMP FAST BREAK MESH SHORT  NVY,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10613238:NOV SS SW PROTECT THE EMPIRE TEE,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10620612:S17 SS GRAPHIC TEE Turq,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10620718:S17 FRENCH TERRY SHORT GREY,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10620723:S17 FRENCH TERRY SHORT BLK,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10693008:FEB SS TMNT TEE,0460:BOYS 4-7 CLOTHING,1,2,$13,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10745263:MAR SS MARVEL AGE OF HEROS TEE,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10747191:MAR EPIC SS DINOS IN DINO TEE,0460:BOYS 4-7 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10747213:MAR EPIC SS AO DINO STRIPE TEE,0460:BOYS 4-7 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10751316:LEVI WOMENS SHAPING BERMUDA DARKEST INDIGO,0175:WOMENS SEPARATES,1,1,$21,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10761056:S17 orange turq plaid midtier,0426:TODDLER BOY APPAREL,1,1,$8,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,10779846:APR SHORT THE WARRIOR SHORT CONCRETE,0470:BOYS 8-20 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,3497515:DEPT 460 UNSCANNED ITEMS,0460:BOYS 4-7 CLOTHING,1,1,$6,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,"4288872:RAIN-X 19"" WEATHERBEATER WIPER BLADES",0680:AUTOMOTIVE,1,1,$9,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,"4288900:RAIN-X 21"" WEATHERBEATER WIPER BLADES",0680:AUTOMOTIVE,1,1,$9,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,6044650:MCM CARABINER KEYCHAIN- U.S. NAVY,0510:NAVY PRIDE HARDLINES,1,2,$8,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,62154:MAOLA VITAMIN D WHOLE MILK 1GAL,0965:PERISHABLES,1,1,$4,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,7515552:MONSTER ENERGY 16OZ 10PK CAN,0962:BEVERAGES,1,1,$15,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,8046397:REDEMPTION NAVY-MARINE CORPS RELIEF SOCIETY,0999:UNSCANNED ITEMS,1,1,$0,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247483,9165203:MONSTER  ZERO ULTRA WHITE ENERGY 16OZ 10PK CAN,0962:BEVERAGES,1,1,$15,22,$168,$167.66,22.0
2017:03-APR,4/22/2017,Saturday,653247489,10202270:Reef RF0A2XN4BRO Rover LE Brown,0391:MENS SHOES,1,1,$31,2,$32,$32.48,2.0
2017:03-APR,4/22/2017,Saturday,653247489,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$32,$32.48,2.0
2017:03-APR,4/22/2017,Saturday,653247489,218257:PATRIOT'S CHOICE DISTILLED 1GAL PET,0962:BEVERAGES,1,1,$1,2,$32,$32.48,2.0
2017:03-APR,4/22/2017,Saturday,653247493,10402078:TRPR INFNT GRL USN 2PC NWU PNK DRESS & BERET SET_D,0511:NAVY PRIDE SOFTLINES,1,1,$5,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,10402088:TRPR INFNT GRL USN 2PC NWU GOLD DRESS & BERET SET_,0511:NAVY PRIDE SOFTLINES,1,1,$5,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,10402105:TRPR INFANT USN NWU GEM/OCTOPUS BIB SET-PINK_D,0511:NAVY PRIDE SOFTLINES,1,1,$2,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,10465598:Michael Kors Morgan Medium Messenger Signature Bla,0271:HANDBAGS,1,1,$63,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,8174237:(D)DALE EARNHARDT JR 16oz WRAP W/ BLK LID,0056:SOUVENIR,1,1,$4,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,8174283:(D)JEFF GORDON 16oz WRAP W/ RED LID,0056:SOUVENIR,1,1,$4,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,8298337:ML 9926NDC USN DIGI IPADFOLIO_D,0510:NAVY PRIDE HARDLINES,1,1,$5,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,8477159:PINK ONESIE W NWU HEART_D,0511:NAVY PRIDE SOFTLINES,1,1,$3,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247493,8636668:(D)WRAP NSCR CEDW99 LBLK 16oz,0056:SOUVENIR,1,1,$4,6,$81,$81.00,6.0
2017:03-APR,4/22/2017,Saturday,653247496,10776653:POLO RL S/S POLO PIMA SFT TCH KCSLIMM1 SPR III APR,0368:MENS COLLECTIONS,1,1,$45,1,$45,$45.49,1.0
2017:03-APR,4/22/2017,Saturday,653247496,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$45,$45.49,1.0
2017:03-APR,4/22/2017,Saturday,653247509,10750057:MICHAEL KORS MK SLIDE PAT DIAMOND PERF BLK 40S7MKF,0291:WOMENS FTWR:DRS/CAS,1,1,$31,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653247509,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653247551,10594146:Hanes X-Temp Bonus PK Liner Socks 4+1 Pk - Black/R,0360:MENS FURNISHINGS,1,1,$8,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,1770:EASY OFF OVEN CLEANER 14-16OZ FRESH SCENT,0836:HOUSEHOLD CLEANING,1,1,$3,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,5714541:AMO COMPLETE MPS 12OZ,0597:HEALTH AIDS,1,1,$8,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,5938109:REV CLRSILK 5G (54) LT GOLDEN BROWN,0604:PERSONAL CARE,1,1,$3,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,7489950:TOMS PMINT ANTIPLAQ TRTR CNTRL WHTNG 5.5OZ,0597:HEALTH AIDS,1,1,$4,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,7781313:MF DREAM WYOB ROMPER BDB,0220:SHAPEWEAR,1,1,$31,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,9314874:BEYOND GRAIN FREE TURKEY & SPINACH IN GRAVY CAT FO,0879:PET SUPPLIES,1,2,$2,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247551,9314888:BEYOND GRAIN FREE SALMON & SWEET POTATO IN GRAVY C,0879:PET SUPPLIES,1,2,$2,10,$61,$61.30,10.0
2017:03-APR,4/22/2017,Saturday,653247568,10411651:CATE SLIM ZIP WALLET TAUPE MULTI,0271:HANDBAGS,1,1,$17,1,$17,$17.48,1.0
2017:03-APR,4/22/2017,Saturday,653247568,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.48,1.0
2017:03-APR,4/22/2017,Saturday,653247595,10386967:9WEST 9PK ANIMAL LOVER LOW CUT NATURAL MULTI,0261:HOSIERY,1,1,$6,6,$54,$53.59,6.0
2017:03-APR,4/22/2017,Saturday,653247595,10639233:RFID ALL IN ONE CROSSBODY HAVANA ROSE,0271:HANDBAGS,1,1,$32,6,$54,$53.59,6.0
2017:03-APR,4/22/2017,Saturday,653247595,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$54,$53.59,6.0
2017:03-APR,4/22/2017,Saturday,653247595,27134:AGC ED 4.29,0532:AMERICAN GREETINGS,1,1,$3,6,$54,$53.59,6.0
2017:03-APR,4/22/2017,Saturday,653247595,27193:AGCE499 NON-CARD 2017,0532:AMERICAN GREETINGS,1,3,$12,6,$54,$53.59,6.0
2017:03-APR,4/22/2017,Saturday,653247676,10645553:JOCKEY SS CORE TEE CABARNET,0380:MENS ACTIVEWEAR,1,1,$7,1,$7,$6.99,1.0
2017:03-APR,4/22/2017,Saturday,653247676,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$7,$6.99,1.0
2017:03-APR,4/22/2017,Saturday,653247697,10465591:Michael Kors Morgan Medium Messenger Signature Van,0271:HANDBAGS,1,1,$63,1,$63,$63.00,1.0
2017:03-APR,4/22/2017,Saturday,653247697,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$63,$63.00,1.0
2017:03-APR,4/22/2017,Saturday,653247714,10533990:JET SET TRAVEL LARGE EW TOTE PVC LOGO VANILLA,0271:HANDBAGS,1,1,$70,1,$70,$69.98,1.0
2017:03-APR,4/22/2017,Saturday,653247714,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$70,$69.98,1.0
2017:03-APR,4/22/2017,Saturday,653247736,10667517:MAY BILLABONG STANDARD ISSUE SS POLO SHIRT BLACK H,0369:SURF/SKATE,1,1,$17,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653247736,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653247737,10591043:NOV RVCA SURE THING STRIPE SS POLO SHIRT BLUE,0369:SURF/SKATE,1,1,$21,1,$21,$20.99,1.0
2017:03-APR,4/22/2017,Saturday,653247737,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$21,$20.99,1.0
2017:03-APR,4/22/2017,Saturday,653247738,10156024:MAISON JULES PANTS LOU LOU WASHED TWILL BLUE INDIG,0180:CONTEMPORARY COLLEC,1,1,$28,1,$28,$27.99,1.0
2017:03-APR,4/22/2017,Saturday,653247738,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$27.99,1.0
2017:03-APR,4/22/2017,Saturday,653247739,10156024:MAISON JULES PANTS LOU LOU WASHED TWILL BLUE INDIG,0180:CONTEMPORARY COLLEC,1,1,$28,1,$28,$27.99,1.0
2017:03-APR,4/22/2017,Saturday,653247739,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$27.99,1.0
2017:03-APR,4/22/2017,Saturday,653247747,10771363:POLO RL S.S POLO MESH CLASSIC FIT BAS,0368:MENS COLLECTIONS,1,0,($20),0,($20),($19.50),0.0
2017:03-APR,4/22/2017,Saturday,653247747,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,($20),($19.50),0.0
2017:03-APR,4/22/2017,Saturday,653247748,10676728:POLO RL S/S POLO WTHRD MESH SSK CCLS M1 SPR I JAN,0368:MENS COLLECTIONS,1,0,($20),0,($20),($19.50),0.0
2017:03-APR,4/22/2017,Saturday,653247748,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,($20),($19.50),0.0
2017:03-APR,4/22/2017,Saturday,653247750,10491195:SULLIVAN LARGE NORTH/SOUTH MESSENGER CHERRY,0271:HANDBAGS,1,1,$112,1,$112,$111.97,1.0
2017:03-APR,4/22/2017,Saturday,653247750,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$112,$111.97,1.0
2017:03-APR,4/22/2017,Saturday,653247756,10140514:YT CLEO HIGH WAIST SHORT NAKED_D,0220:SHAPEWEAR,1,(1),($24),3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247756,10714456:MF FIRM WAIST NIPPING BRIEF LATTE LIFT,0220:SHAPEWEAR,1,1,$27,3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247756,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247756,6561623:JERGENS ORIGINALSCENT BODY LOTION 21 OZ,0603:BEAUTY CARE,1,1,$6,3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247756,8520081:ORGANIX MOROCAN SHAMPOO 13OZ,0604:PERSONAL CARE,1,1,$6,3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247756,9020062:SOFTSOAP LIQUID HANDSOAP WATER MINT & ORCHARD PETA,0604:PERSONAL CARE,1,1,$2,3,$15,$15.45,3.0
2017:03-APR,4/22/2017,Saturday,653247763,10630716:MAISON JULES KNIT LS CREW SWISS DOT PLEAT BK KNT P,0180:CONTEMPORARY COLLEC,1,1,$22,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,10662663:ANGIE TASSLE TIE WAIST WIDE LEG LARGE STAMPED PRIN,0173:JUNIOR BOTTOMS,1,(1),($20),4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,10759769:BOC CARRICK ANKLE STRAP SANDAL BLK C89709,0291:WOMENS FTWR:DRS/CAS,1,(1),($40),4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,10759784:BOC CARRICK ANKLE STRAP SANDAL COFFEE C89706,0291:WOMENS FTWR:DRS/CAS,1,1,$28,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,654496:FANTA PINEAPPLE 20OZ BTL,0962:BEVERAGES,1,1,$2,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,7109962:FRITO LAY CHESTERS HOT FRIES 5.5 OZ,0961:GENERAL GROCERIES,1,1,$2,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,7849251:FRITO LAY XXVL FUNYUNS 2.375OZ,0961:GENERAL GROCERIES,1,1,$2,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247763,7849406:XXVL SMARTFOOD WHITE CHEDDAR CHEESE 2.25OZ,0961:GENERAL GROCERIES,1,1,$2,4,($3),($3.05),4.0
2017:03-APR,4/22/2017,Saturday,653247764,10495322:COOPER SMALL CROSSBODY DK DENIM,0271:HANDBAGS,1,1,$91,(1),$8,$8.22,(1.0)
2017:03-APR,4/22/2017,Saturday,653247764,10727211:SEAN JOHN PANTS BELTED LINEN SPR II MAR,0354:MENS MODERN COLLECT,1,(1),($41),(1),$8,$8.22,(1.0)
2017:03-APR,4/22/2017,Saturday,653247764,10729626:SEAN JOHN S/S POLO DGNL STRP SWTR KNIT SPR II MAR,0354:MENS MODERN COLLECT,1,(1),($41),(1),$8,$8.22,(1.0)
2017:03-APR,4/22/2017,Saturday,653247764,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,(1),$8,$8.22,(1.0)
2017:03-APR,4/22/2017,Saturday,653247765,10749712:MICHAEL KORS HASTINGS MULE DK DENIM 40R7HTHP1D,0291:WOMENS FTWR:DRS/CAS,1,1,$70,1,$70,$69.99,1.0
2017:03-APR,4/22/2017,Saturday,653247765,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$70,$69.99,1.0
2017:03-APR,4/22/2017,Saturday,653247766,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,2,$0,2,$64,$63.68,2.0
2017:03-APR,4/22/2017,Saturday,653247766,10830217:LEVI 535 SUPER SKINNY SOFT CAMO,0179:LADIES DENIM,1,1,$27,2,$64,$63.68,2.0
2017:03-APR,4/22/2017,Saturday,653247766,8488985:NUNN  BUSH 84356-001 BARTOLE ST BIKE TOE,0391:MENS SHOES,1,1,$37,2,$64,$63.68,2.0
2017:03-APR,4/22/2017,Saturday,653247768,10635802:JAN LEVI EXCLUSIVE ELLIOT SS TEE SHIRT SUN DRIED T,0369:SURF/SKATE,1,1,$10,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247768,10692561:STYLE & CO PAYCEE DRESS SANDAL INDIGO,0291:WOMENS FTWR:DRS/CAS,1,1,$31,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247768,10778712:LEVI BERMUDA SHORT MONTEREY DRIVE,0179:LADIES DENIM,1,1,$25,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247768,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,2,$0,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247768,10830390:LEVI BERMUDA UPDATE WARMER DATES,0179:LADIES DENIM,1,1,$17,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247768,10830401:LEVI BERMUDA UPDATE SOFT CLEAN WHITE,0179:LADIES DENIM,1,1,$25,5,$109,$108.95,5.0
2017:03-APR,4/22/2017,Saturday,653247779,10336985:Asics T646N.9099 Gel Kayano 23 Black/Onyx/Carbon_D,0395:MENS ATHLETIC SHOES,1,0,($38),0,($38),($37.50),0.0
2017:03-APR,4/22/2017,Saturday,653247779,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,($38),($37.50),0.0
2017:03-APR,4/22/2017,Saturday,653247780,10509544:RUSTIC CALF BRAIDED HOBO BLK/BRN,0271:HANDBAGS,1,1,$17,1,$17,$17.48,1.0
2017:03-APR,4/22/2017,Saturday,653247780,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.48,1.0
2017:03-APR,4/22/2017,Saturday,653247783,10493484:Jordan 305381-104 Air Jordan Retro 8 White/GymRed/,0395:MENS ATHLETIC SHOES,1,1,$105,1,$105,$104.99,1.0
2017:03-APR,4/22/2017,Saturday,653247783,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$105,$104.99,1.0
2017:03-APR,4/22/2017,Saturday,653247797,10705439:IB 2PC SHORTALL STRIPE TWILL FEB,0416:INFANT APPAREL,1,(1),($10),0,($1),($0.91),0.0
2017:03-APR,4/22/2017,Saturday,653247797,10732130:IB 3PC PNT SRT SLEEP SET SHARK MAR,0416:INFANT APPAREL,1,1,$9,0,($1),($0.91),0.0
2017:03-APR,4/22/2017,Saturday,653247797,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,($1),($0.91),0.0
2017:03-APR,4/22/2017,Saturday,653247810,10578706:Jordan 528895-106 Air Jordan Retro 11 Low White/Un,0395:MENS ATHLETIC SHOES,1,0,($44),0,($44),($43.50),0.0
2017:03-APR,4/22/2017,Saturday,653247810,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,($44),($43.50),0.0
2017:03-APR,4/22/2017,Saturday,653247826,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$55,$55.29,1.0
2017:03-APR,4/22/2017,Saturday,653247826,9008449:NORTHFACE VENTURE JACKET_D,0353:MENS OUTDOOR,1,1,$55,1,$55,$55.29,1.0
2017:03-APR,4/22/2017,Saturday,653247834,10707134:ALFANI KNIT SL SOLID SIDE RUCHED TEE SOFT WHITE -,0182:CLASSIC COLLECTIONS,1,1,$28,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,10730065:ALFANI PANTS STRIPE KNIT DR CULOTTE B/W OPEN STRIP,0182:CLASSIC COLLECTIONS,1,1,$50,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,10740565:ARHL LUXE & LEAN LACE HIGH WAIST PANTY VERY BLACK,0220:SHAPEWEAR,1,1,$38,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,10740571:ARHL LUXE & LEAN LACE HIGH WAIST PANTY SOFT NUDE,0220:SHAPEWEAR,1,1,$38,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,10758698:ALFANI PANTS ETCHD STRP PATCHES TC SKINNY ANK MIX,0182:CLASSIC COLLECTIONS,1,1,$38,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,10759782:ALFANI WOVEN SLD SILKY POPLIN POET SLV SHRT TEARDR,0182:CLASSIC COLLECTIONS,1,1,$50,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247834,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$242,$242.46,6.0
2017:03-APR,4/22/2017,Saturday,653247840,10773891:SOLID TWIST FRONT SHIRRED BANDEAU 1PC,0192:LADIES SWIMWEAR,1,1,$35,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653247840,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653247841,10684188:ZAC & RACHEL TIE FRONT FLOWY TOP ORANGEADE,0175:WOMENS SEPARATES,1,1,$15,1,$15,$15.39,1.0
2017:03-APR,4/22/2017,Saturday,653247841,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$15,$15.39,1.0
